Id;Imię;Nazwisko;Data Urodzenia;Data Rejestracji;Pesel
4375;FILIP;FOJCIK;19-07-1995;10-03-2019;761081300804
4376;TYMOTEUSZ;KAFEL;03-10-1955;06-05-2018;253051958894
4377;MYKHAILO;CHALUPKA;04-09-1976;29-11-2016;555102922058
4378;CEZARY;TWAROG;24-09-1993;02-06-2016;460011574616
4379;BARBARA;KWASNY;17-06-1998;17-06-2016;654100873069
4380;SEBASTIAN;KNAP;18-07-1959;07-08-2019;297122660788
4381;MARIOLA;ZIMOCH;12-01-1955;13-06-2019;185021265783
4382;SVITLANA;DUBAJ;22-05-1995;03-09-2017;566032984916
4383;LENA;PARZYCH;07-01-2001;14-03-2019;467032274976
4384;FRANCISZEK;KOPIEC;15-02-1992;12-12-2019;284032658073
4385;ARLETA;PREDKA;19-11-1994;10-02-2019;980112480027
4386;WALDEMAR;DRZAZGA;18-11-1953;05-01-2016;678112561854
4387;CZESLAWA;RYCHERT;12-06-1962;09-10-2017;555080231553
4388;EDYTA;SUSZEK;03-04-1960;14-06-2019;680042015403
4389;BERNARD;JACKOWIAK;17-07-1982;03-12-2019;580091538088
4390;MIROSLAWA;MAJCHEREK;24-05-1983;21-06-2016;450012863535
4391;LUCJA;SPRAWKA;05-08-1952;25-06-2016;477112734009
4392;BOZENA;ZUREK;28-06-2001;08-11-2019;461040903457
4393;HUBERT;ZALEWSKI;15-07-1974;20-12-2016;364050938014
4394;MARLENA;MARIANSKA;01-09-1960;17-03-2019;785082073805
4395;YEVHEN;SIWEK;17-06-1984;04-10-2018;802061529476
4396;WLADYSLAWA;WAZNA;16-08-1992;06-05-2016;250080113997
4397;AURELIA;CHUDZIAK;15-07-1964;28-07-2018;685030857869
4398;KRYSTYNA;PRZYDATEK;10-08-1988;07-10-2018;685101324774
4399;GRAZYNA;WINNICKA;01-02-1971;25-04-2017;902101086715
4400;KATERYNA;KWAPINSKA;16-08-1953;13-07-2016;251122776923
4401;ZENON;CEGLARSKI;16-02-1995;01-01-2019;752020575768
4402;FRANCISZEK;PTASINSKI;13-05-2001;06-07-2019;650013065267
4403;MARZANNA;GAJOWNICZEK;09-07-1968;31-07-2016;870073067307
4404;EUGENIUSZ;STUDZINSKI;02-07-1968;01-03-2016;780121597958
4405;ROZALIA;KRUPINSKA;02-07-1956;08-05-2019;802072679602
4406;LIUBOV;STANIEWSKA;21-12-1995;14-02-2019;190083131737
4407;NAZAR;KUJAWA;19-07-1994;07-07-2017;997033147346
4408;YANA;BREJNAK;12-09-1989;25-07-2019;259120303197
4409;ALEKSANDRA;LAS;11-01-2001;27-08-2019;668082019916
4410;ALEXANDER;LISIECKI;03-07-1972;13-07-2019;264122785427
4411;PAULINA;LIPINSKA;04-09-1997;22-06-2016;977110607441
4412;EDWARD;SZYMANEK;21-06-1993;10-07-2017;500120502380
4413;MARIIA;SKWIRA;18-07-1965;12-02-2019;176112546499
4414;BRUNO;RATYNSKI;19-10-1974;16-07-2016;965060638560
4415;YEVHENII;SKROBISZ;10-11-1991;30-10-2017;964050229803
4416;RAFAL;CALUS;11-02-2002;29-06-2017;700022069754
4417;ROZA;BULANDA;06-05-1989;25-06-2016;501082531083
4418;DENYS;RYBSKI;01-02-1963;12-08-2018;450120727696
4419;WIOLETTA;SROCZYNSKA;03-02-1964;23-06-2018;650031839292
4420;OKSANA;KOSIK;05-04-1997;18-03-2016;378103027251
4421;ZUZANNA;SAMOILENKO;25-09-1963;08-09-2019;773083058337
4422;MARZANNA;KUPKA;25-10-1964;22-05-2019;998082031719
4423;DOMINIK;SMETEK;15-01-1961;19-11-2016;471092933193
4424;MARIKA;GOLDA;01-06-1952;22-03-2018;883040559465
4425;RENATA;POTEPA;02-07-1976;26-08-2016;363090148513
4426;KORNEL;KUZMA;12-10-1952;01-09-2016;493060997168
4427;IZABELLA;BEDNARZ;18-01-1984;18-05-2018;173112256690
4428;KHRYSTYNA;LUDWICKA;07-06-1957;22-09-2017;682081803802
4429;EMIL;TARGOWSKI;16-01-1991;04-04-2019;259062866648
4430;URSZULA;JANUSZKO;26-07-1961;18-11-2019;488021214111
4431;BARTLOMIEJ;SWIATLOWSKI;03-04-1995;24-10-2018;879052712313
4432;KAROL;BILOUS;16-01-1993;28-10-2018;452050209970
4433;BOGDAN;WYSOCZANSKI;25-12-1995;15-10-2017;284083129115
4434;ERNEST;SIERACKI;06-08-1992;21-03-2018;684101416881
4435;KRYSTYNA;RZEZNIK;11-07-1996;01-11-2016;478092986014
4436;JOANNA;KIELCZEWSKA;10-10-1951;18-09-2017;554112241408
4437;BRYGIDA;DZIADEK;08-10-1991;17-05-2016;578040227787
4438;VLADYSLAV;NAGORSKI;06-11-1980;21-12-2019;794091464498
4439;AMELIA;ZARSKA;09-09-1981;09-01-2019;674101710355
4440;INNA;SCIBOR;07-02-1972;09-05-2017;177092349850
4441;ANETA;ZIMNA;21-06-1980;23-04-2018;957111064604
4442;BLAZEJ;DROBNY;17-08-1983;16-01-2017;695031257877
4443;KACPER;DOMBROWSKI;24-04-2000;29-04-2017;182121413507
4444;DENYS;KLEINA;06-10-1988;17-06-2017;592041764512
4445;PAVLO;SKWIERCZYNSKI;04-09-1954;26-05-2018;470062729060
4446;ARTEM;BRATKOWSKI;29-04-1955;30-12-2019;994072483139
4447;BRONISLAWA;SKALECKA;18-10-1992;16-09-2019;869052760961
4448;ADAM;POCZATEK;18-01-1977;02-09-2019;473092517420
4449;DOROTA;WOSZCZYNA;15-09-1951;11-07-2016;360111929985
4450;EUGENIA;FIALKOWSKA;02-10-1968;22-04-2016;969022404038
4451;ARTEM;DULEWICZ;10-07-1982;19-02-2018;155051918281
4452;ANITA;POPKO;20-11-1971;08-10-2017;486080430767
4453;MARIAN;CZEKALSKI;23-08-1974;25-07-2018;473112870585
4454;STEFAN;SCIGALA;17-11-2000;04-09-2019;855050865546
4455;NIKODEM;POL;21-02-1965;20-07-2019;280070375412
4456;KRYSTIAN;ZAJACZKOWSKI;07-04-1952;11-12-2019;685062407592
4457;KUBA;NIESTROJ;26-06-1979;28-07-2018;692100793293
4458;LENA;WALICKA;18-04-1964;16-02-2019;456100277813
4459;OLIVIA;DZIEKANSKA;26-01-1998;10-06-2016;194012632293
4460;SABINA;TROJAK;26-01-1978;08-01-2018;671060589955
4461;ARTEM;BARTKOWSKI;17-02-1979;28-01-2018;460082272659
4462;MAREK;OSTAPIUK;13-12-1968;25-02-2019;660012474382
4463;ARTEM;KUCHARCZYK;28-12-1974;04-10-2018;901031283040
4464;DANIELA;MAJCHROWICZ;05-01-1954;02-08-2016;167060188110
4465;LIUBOV;PIENIAK;31-03-1976;29-11-2019;355050240756
4466;MARLENA;RUMINSKA;10-06-2001;14-04-2018;165112665237
4467;BEATA;RYBINSKA;03-01-1971;10-05-2017;673100302095
4468;HANNA;KORAL;27-12-1960;03-09-2016;985090888719
4469;RENATA;GAPINSKA;13-10-1999;21-11-2018;587050746202
4470;MARCIN;WRZESIEN;28-05-1955;21-04-2017;498030494241
4471;MONIKA;LESZKO;22-04-1988;25-11-2016;753102213124
4472;MAKSYM;TARAS;14-10-1991;19-03-2016;759092797022
4473;ZDZISLAW;ZDYB;14-04-1999;10-08-2018;561040707808
4474;WLADYSLAW;FIGURA;13-04-1998;09-08-2018;590111884005
4475;BOGUMIL;KRZEMINSKI;22-09-1970;03-09-2018;975080813885
4476;KINGA;JONCA;13-02-1978;30-07-2016;102051436437
4477;IVAN;CABALA;27-06-1980;13-12-2018;301120983454
4478;LIUBOV;KACZKOWSKA;16-06-1959;18-04-2019;986040902656
4479;JAGODA;OLEDZKA;26-08-1976;12-06-2017;259101207428
4480;EUGENIUSZ;PAZDAN;28-02-1985;16-11-2019;384120285321
4481;HENRYKA;GRADOWSKA;10-03-1968;24-11-2017;591102101104
4482;AGATA;ORZEL;22-10-1954;16-03-2018;358060261551
4483;MAJA;POTACZEK;13-06-1998;08-04-2018;800012865888
4484;PAULINA;MODLINSKA;03-04-1990;18-12-2018;258092336448
4485;ANDREI;WOLANSKI;07-07-1969;03-08-2017;452090463782
4486;SIARHEI;WOSZCZYNA;14-10-1971;22-06-2018;974070982020
4487;CZESLAW;OLSZANSKI;14-02-1959;13-05-2019;589041599053
4488;MARIIA;RAJEWSKA;30-04-1973;17-03-2016;454030319909
4489;LESZEK;SZCZEPANIUK;05-11-1956;25-05-2016;458052336310
4490;PAULINA;BUGAJ;11-09-1998;14-08-2017;494053025463
4491;INNA;REDA;01-09-1991;15-05-2017;402041421099
4492;NIKOLA;RACZKA;30-12-1981;15-05-2017;394112763514
4493;KATERYNA;STANECKA;23-03-1987;26-01-2017;358012570719
4494;EWA;ZOLTEK;19-11-2000;18-05-2018;895052167185
4495;DAGMARA;SOLTYSIAK;04-01-1957;17-05-2019;450040177767
4496;MARIANA;KRYCH;15-04-1976;18-11-2018;553061691757
4497;LUCJAN;GOZDZIK;26-02-1960;15-12-2017;299011621422
4498;ADAM;IVASHCHENKO;17-06-1993;04-01-2016;786081974049
4499;TETIANA;BAJER;17-09-1988;16-10-2016;953040799806
4500;ALFRED;PAUL;04-10-1976;18-02-2016;654101768117
4501;JANINA;DUCH;25-09-1961;09-12-2019;451051923532
4502;JOZEFA;PASLAWSKA;19-05-1970;11-11-2017;975051812654
4503;SYLWESTER;WYRZYKOWSKI;18-06-1980;28-08-2018;165091618481
4504;JAGODA;BUDNER;06-01-1998;10-02-2016;398040619782
4505;DAWID;KONDRAT;08-07-1985;27-12-2018;155122965893
4506;ZENON;BULAK;23-03-1992;15-02-2018;352050255081
4507;HALYNA;KONDRATENKO;07-08-1966;13-02-2018;267041715136
4508;BARBARA;JANIAK;16-01-1974;06-10-2019;187010107115
4509;IGNACY;KOPANIA;14-04-1994;26-07-2018;500101973085
4510;OSKAR;JAGIELSKI;04-11-1979;07-06-2019;659040692270
4511;WLADYSLAWA;KLIMCZAK;14-07-1995;21-01-2017;255012144094
4512;LIUDMYLA;GAJKOWSKA;24-08-1985;28-12-2019;450042516316
4513;AMELIA;KNOP;22-02-1990;03-09-2019;176101461023
4514;IZABELA;SIEWIERSKA;22-08-1997;21-06-2019;195111541078
4515;LILIANA;DURAK;09-06-1997;20-02-2017;497030680436
4516;JANUSZ;PARZYSZEK;23-09-1972;18-08-2016;369052650614
4517;KLAUDIA;GALUSZKA;16-07-1994;16-03-2016;395102113572
4518;MILENA;BYRSKA;18-09-1987;07-02-2019;392072702774
4519;IZABELA;BOGUS;27-06-1983;30-10-2016;998082711917
4520;JAGODA;BOIKO;13-01-1980;29-05-2016;580020201141
4521;KRYSTIAN;MATUSZCZYK;14-07-1977;18-02-2018;990020718857
4522;RENATA;MACIEJAK;26-09-2000;02-03-2017;992121391157
4523;DIANA;BILOUS;20-02-1953;26-12-2016;553012668909
4524;ADRIAN;HETMAN;23-07-1966;11-02-2016;290081859135
4525;STANISLAW;PAPIEZ;22-01-1963;26-10-2016;276011331681
4526;EMILIA;SZYNKIEWICZ;28-07-1994;09-10-2016;491080597240
4527;PIOTR;KAPERA;16-05-1980;26-01-2018;971113057662
4528;BOGUMIL;LUDWIG;08-12-1979;13-07-2019;498080938834
4529;ANGELIKA;BALEWSKA;13-06-1969;30-10-2019;979070633502
4530;KAROL;SOKALSKI;29-07-1997;07-06-2017;593042894205
4531;ARLETA;KALICKA;20-02-1959;01-09-2017;171102844726
4532;RAFAL;GRZESIAK;01-04-1962;04-07-2017;760123083811
4533;BOZENNA;ZEMLA;06-08-1993;02-04-2017;563120255151
4534;YELYZAVETA;SKRZYPCZYK;28-06-1959;04-07-2017;588060437695
4535;MARIUSZ;BRODZINSKI;05-03-1989;03-10-2016;877073192963
4536;HENRYKA;GROTH;06-07-1978;28-03-2018;985011430364
4537;DOMINIKA;LESKIEWICZ;17-08-1983;22-01-2018;197082420702
4538;ALICJA;GRUDZINSKA;19-11-2000;11-12-2018;364051718472
4539;ERYK;ADAMIEC;28-09-1996;27-07-2018;565011639014
4540;DAMIAN;WOJTAN;09-02-1995;17-08-2016;853120275777
4541;ZOFIA;BAJDA;24-02-1989;09-10-2019;400070910691
4542;MARIIA;BALCEROWSKA;20-07-1961;05-06-2016;694071238694
4543;DANUTA;SOBOTA;01-04-1973;07-04-2016;166091724804
4544;JOANNA;SULIGA;23-07-1971;07-07-2018;664081677257
4545;JACEK;HOJKA;30-03-1959;08-06-2018;501060851372
4546;LESZEK;CZARNOCKI;10-06-1975;01-04-2019;367032714824
4547;DOMINIK;JANUSZKO;31-03-2000;06-12-2017;765071265329
4548;JACEK;TYLEK;28-04-1985;05-01-2018;885082162972
4549;NELA;MAZURKIEWICZ;20-07-1969;07-04-2017;397040545428
4550;JOZEFA;PIKULA;15-07-1994;06-02-2018;882041488480
4551;TADEUSZ;NOVIKOV;24-01-1953;21-09-2018;579041115647
4552;KONRAD;ZOLADEK;14-06-1985;05-11-2018;859012835397
4553;ROZALIA;JANUS;01-08-1996;16-07-2017;676071084567
4554;ANTONINA;BARTOSIAK;19-11-1988;04-01-2019;697110235438
4555;FRANCISZEK;KUCHERENKO;27-11-2002;04-03-2016;593092880458
4556;YAROSLAV;PASZKO;04-11-1952;21-11-2019;494121855454
4557;PAULA;SCIBIOR;22-07-1984;26-03-2019;275072368085
4558;HALYNA;PIETRON;08-05-1968;18-06-2017;792072297097
4559;ALBERT;KOLESNYK;20-11-1991;12-06-2019;858102055848
4560;ELZBIETA;STERNIK;22-06-1950;17-06-2016;272080213087
4561;TYMOTEUSZ;CHAMERA;28-06-1995;10-09-2017;855121459597
4562;HENRYKA;GRABOWSKA;27-06-1990;10-04-2018;674042591685
4563;ANITA;CHELMINIAK;25-12-1983;01-11-2019;576110723309
4564;ELIZA;OCHNIK;15-04-1995;08-01-2017;856092471361
4565;LILIANNA;KOSCIELNY;05-04-1976;01-08-2019;865052575186
4566;TYMON;MAKA;13-06-1990;26-02-2017;388102545615
4567;JADWIGA;SOKOLOVSKA;17-12-2001;16-01-2019;866110645460
4568;LEOKADIA;GLOWALA;30-09-1953;07-04-2018;394090773962
4569;GRACJAN;KROLICKI;23-12-1973;09-10-2017;667012600937
4570;ALEX;JEZEWSKI;01-05-1990;10-11-2016;578111200543
4571;MILENA;PONOMAROVA;26-01-1976;11-07-2017;168092035428
4572;JAROSLAW;PIELAK;24-04-1995;01-04-2016;650011207257
4573;MICHALINA;SALWA;28-01-1978;02-04-2018;555091649376
4574;LENA;JAMIOLKOWSKA;12-01-1966;30-10-2018;994100210218
4575;RYSZARD;MILEWSKI;08-08-1968;02-01-2019;586112110950
4576;SLAWOMIR;BANKOWSKI;17-12-1957;12-01-2019;784101469469
4577;WIESLAWA;KAZMIERCZYK;21-04-1996;02-03-2017;868120798837
4578;KONRAD;PIATKIEWICZ;02-05-1990;18-03-2018;364053100353
4579;MARIANA;WASZKIEWICZ;02-07-1985;23-05-2016;953121932604
4580;HANNA;BESKA;24-08-1993;27-02-2019;294011814250
4581;WIOLETA;STEFANIAK;16-04-1981;14-07-2019;655083174588
4582;ANETA;ZLOBINSKA;23-12-1989;08-04-2017;391031706100
4583;ALDONA;CIEPIELA;08-03-1972;31-05-2019;358032875799
4584;JERZY;GAD;23-09-1984;14-02-2016;887051588237
4585;PATRYCJA;KULIK;08-03-1960;18-08-2019;854091125993
4586;ANDRZEJ;WOJS;02-03-1951;25-12-2018;993111020820
4587;JULIA;LUDWICZAK;22-06-1993;04-10-2016;988092757356
4588;LARYSA;CZOGALA;13-05-1993;07-01-2017;778092972682
4589;HALYNA;MYDLARZ;05-06-1958;15-08-2019;794061476679
4590;HALYNA;PIECHOWICZ;26-08-1953;22-01-2017;491052569461
4591;KAZIMIERA;PALAMARCHUK;13-06-1984;04-06-2016;460092923238
4592;KAJETAN;KOCZOROWSKI;26-09-1985;02-09-2019;899053153060
4593;STANISLAW;MALARZ;04-09-1975;01-02-2018;895110731159
4594;YANA;DEPCZYNSKA;18-07-1973;26-05-2017;778081630355
4595;BRYGIDA;VOITOVYCH;24-04-1999;27-05-2016;564042561959
4596;NATALIIA;BUSKO;07-07-1975;23-04-2017;385070728979
4597;ZENON;ROSOLOWSKI;01-10-1957;05-11-2018;501062879788
4598;OLEH;PUCEK;15-04-1975;13-07-2018;889081743199
4599;KORNEL;OLEKSIEWICZ;05-09-1978;26-08-2019;271072205444
4600;BOGDAN;SOKAL;17-02-1962;07-01-2018;360101666718
4601;DANUTA;MODLINSKA;11-03-1991;28-02-2018;467061220674
4602;RADOSLAW;JACHOWICZ;06-09-1958;10-06-2016;592061887064
4603;WIKTORIA;KISZCZAK;12-09-1951;31-01-2018;256090611925
4604;DENYS;WRONKOWSKI;14-04-1977;30-10-2018;867111665345
4605;LENA;BECZEK;08-06-1964;13-02-2016;278051104425
4606;WLADYSLAW;REBISZ;19-07-1981;14-12-2016;194091997388
4607;KAROL;GANCARCZYK;15-06-1973;14-12-2016;873011266944
4608;EMILIA;BOJARSKA;24-05-1986;19-06-2016;956091849985
4609;WOJCIECH;STRZEPEK;03-06-1985;25-10-2017;590080844503
4610;EDYTA;SOLARSKA;26-09-1997;20-11-2016;892031130177
4611;ADRIANA;PIETA;29-07-1961;01-08-2018;871091790897
4612;LEON;ARENDT;24-11-1979;13-04-2019;864012764465
4613;ARKADIUSZ;SZEWCZAK;21-03-1988;05-08-2019;199081108790
4614;VALERII;TYMINSKI;05-03-1972;21-06-2018;762091635505
4615;TOBIASZ;KLIMA;23-02-1978;09-10-2018;350051985997
4616;MARIA;SLONSKA;25-06-1954;09-05-2017;898120370039
4617;MARIANNA;LUKASZYK;03-11-1954;21-06-2016;891031817081
4618;ROZALIA;IDZIK;09-01-1985;10-02-2018;255121414982
4619;MARTA;BOLOZ;23-07-2000;18-04-2019;591081601416
4620;BRONISLAW;MODZELEWSKI;30-08-1994;31-07-2016;492061187522
4621;YAROSLAV;GAWLAS;09-01-1999;23-04-2017;889063028022
4622;ARLETA;POZNIAK;31-10-1974;27-03-2018;364082777048
4623;CECYLIA;LISEK;28-02-1961;29-10-2018;779032727343
4624;KLAUDIA;NOWEK;18-08-1980;13-08-2017;761111093236
4625;KORNELIA;PASZKOWSKA;09-03-1997;26-05-2019;702053193293
4626;LIDIA;STANIEWSKA;23-05-1990;29-09-2017;873050274858
4627;RAFAL;BRACH;04-09-1995;05-10-2016;575120821473
4628;ELZBIETA;KUBISZ;20-04-1988;23-01-2018;758041545934
4629;LIDIA;PALAC;22-02-1982;15-05-2016;865072469766
4630;MARIKA;KULESZA;12-09-1952;11-05-2017;467050582378
4631;MARYNA;LACHOWICZ;27-01-1989;18-06-2017;856080753500
4632;DARIUSZ;KIEPURA;16-12-1998;29-05-2018;163080813334
4633;ERNEST;MORAWSKI;16-08-2002;26-12-2019;191112463772
4634;MARIANA;BURAKOWSKA;11-04-1973;28-02-2016;490121060990
4635;SOFIIA;PRZYBYLEK;02-08-1969;12-06-2019;550081654069
4636;KAMILA;BUDNY;04-03-1980;31-05-2018;571042351855
4637;WERONIKA;KASPERKIEWICZ;23-09-1978;08-08-2018;586062927451
4638;ALICJA;SMOLAK;28-02-1997;20-03-2018;394032695970
4639;OLHA;LINKIEWICZ;01-01-1973;04-09-2018;872042048568
4640;IVANNA;GLAB;30-12-1987;01-01-2017;595071314274
4641;HONORATA;STASINSKA;14-10-1957;26-09-2017;697111137380
4642;MAGDALENA;WRONSKA;22-01-1960;19-02-2017;187110619877
4643;MARIOLA;BIL;01-01-1957;06-11-2018;756013072644
4644;HUBERT;DOMANSKI;30-09-1997;22-04-2017;877080714642
4645;HONORATA;FIJOLEK;21-10-1962;23-06-2017;594091577369
4646;SZYMON;GRESZTA;27-09-1966;30-05-2018;854082880425
4647;AURELIA;WEISS;22-08-1954;25-05-2018;966010734377
4648;NATALIIA;OMELCHENKO;02-07-1958;29-05-2019;687112612781
4649;FRANCISZEK;OLSZAK;31-10-1971;20-04-2016;380061507531
4650;RYSZARD;WIETECHA;17-09-1967;29-10-2018;877020975827
4651;LAURA;SMOLA;19-02-1983;20-08-2019;152052496233
4652;SZCZEPAN;LABEDZ;27-08-1993;13-02-2019;781113000908
4653;RENATA;WANTUCH;02-03-1953;26-09-2018;899110379648
4654;MICHALINA;BARANSKA;08-01-1999;28-11-2017;298072020089
4655;STEFAN;CIEZKI;02-04-1973;10-03-2019;672120527093
4656;MARCELINA;ZMYSLONA;02-01-1965;01-06-2019;778012855229
4657;KATERYNA;MOTYKA;28-09-2001;20-03-2018;257072201994
4658;ANITA;TROJANOWSKA;25-09-1951;06-10-2018;483030769750
4659;DANUTA;GAJOWNIK;07-07-1999;23-10-2018;581053017664
4660;BLANKA;DUSZAK;15-08-1991;25-09-2016;898062725389
4661;OLEH;DABSKI;26-05-1961;20-03-2018;284062993871
4662;GERTRUDA;KONARZEWSKA;16-11-1970;12-03-2019;556112976529
4663;BOGUMIL;WIJAS;25-08-1992;27-09-2019;955012931373
4664;TOMASZ;POTRYKUS;20-03-1974;13-04-2016;653110351698
4665;MALGORZATA;RZASA;20-04-1971;25-01-2019;902062152772
4666;VICTORIA;DOLINSKA;25-05-1976;25-03-2017;897112912959
4667;CECYLIA;PERKA;16-12-1993;02-08-2017;697100239090
4668;PATRYK;BOBOWSKI;08-01-1951;04-03-2017;981052798959
4669;CZESLAWA;KOCH;16-12-1975;25-08-2018;491122279766
4670;DANYLO;KORYCINSKI;22-08-1961;13-03-2019;963070400177
4671;YANA;CHWALEK;21-02-1976;21-09-2019;887032108782
4672;NATAN;NIECKARZ;10-04-1973;03-02-2018;155031805824
4673;WANDA;KOSTYK;26-01-1964;14-05-2016;997051793371
4674;MAREK;KARWOWSKI;19-11-1992;18-01-2016;979082506162
4675;ELZBIETA;CWIK;18-01-1998;07-02-2016;387120877337
4676;MARLENA;JESSA;14-10-1997;04-10-2019;561062430557
4677;LUCJA;ZIARKOWSKA;25-01-1981;05-12-2017;268012244243
4678;BARBARA;WOJTANOWSKA;25-10-1992;16-02-2019;382010639084
4679;VIOLETTA;KOCON;26-06-2001;01-07-2019;700042447896
4680;WIOLETA;WEJMAN;20-02-1989;20-11-2017;376030712335
4681;MALGORZATA;STANSKA;10-12-1981;12-12-2019;978021915481
4682;ADRIANA;KRUPA;27-02-1950;02-03-2016;965012123051
4683;CZESLAW;KUCHAREK;09-02-1975;01-03-2019;476060795565
4684;KALINA;IWASZKO;10-11-1958;24-05-2016;371061311915
4685;CECYLIA;MODZELEWSKA;26-12-1993;28-06-2018;563040720527
4686;LESZEK;KRYSIAK;29-11-1995;18-06-2018;982050206944
4687;PAULINA;KALARUS;03-03-1985;14-01-2018;897051156388
4688;MARTA;CENTKOWSKA;25-10-1964;30-03-2016;364053143402
4689;LILIANNA;WOLSZCZAK;16-03-1987;21-07-2018;181080527779
4690;JANINA;HADAM;25-12-1975;27-01-2016;387080889234
4691;BARTLOMIEJ;KAMINSKI;01-03-1984;01-01-2019;150082076146
4692;VIKTOR;WLODARCZYK;21-08-1979;09-08-2019;356091682519
4693;LECH;SKUTNIK;20-06-1970;20-12-2018;360020228434
4694;ALEX;ZIEMBICKI;11-07-1954;19-07-2016;298122803401
4695;DZMITRY;ANDRZEJCZYK;20-02-1994;31-10-2016;355102149882
4696;LESZEK;DENISIUK;15-09-1956;12-11-2018;301010466936
4697;BOZENA;KLICH;21-04-1952;26-05-2018;496040565927
4698;PATRYK;DALEK;04-06-1953;28-09-2019;701070341686
4699;PAWEL;SEKULSKI;16-05-1961;26-01-2017;890102460776
4700;VICTORIA;ZYSK;26-11-1984;19-02-2019;253092705808
4701;URSZULA;KOSIK;17-07-1976;17-03-2016;701090835586
4702;GENOWEFA;BRANDYS;19-07-1979;13-03-2017;898080215674
4703;DOMINIKA;RADECKA;09-08-1967;19-09-2017;898061499941
4704;ELWIRA;LUKOWSKA;05-03-2000;28-10-2018;997033036694
4705;MARZENA;WIELICZKO;24-11-1980;13-05-2016;197061245721
4706;KORNELIA;BALCERAK;03-10-1956;04-11-2019;376092820388
4707;JERZY;SIENIAWSKI;09-06-1979;31-12-2016;457092893478
4708;URSZULA;FRYDRYCH;05-07-1951;14-11-2018;480051687606
4709;BARBARA;STEIN;10-10-2000;21-11-2019;594012806899
4710;ALONA;LATA;18-01-1996;25-03-2016;798022863759
4711;ALICJA;WYDRZYNSKA;14-07-2001;24-09-2016;688111117844
4712;ZENON;PIECZYNSKI;27-09-1950;11-05-2019;877040730667
4713;ALEKSANDRA;ZAJACZKOWSKA;05-07-1953;28-11-2018;392111335399
4714;ANDZELIKA;POZNANSKA;26-07-1992;28-03-2017;288111968216
4715;RADOSLAW;BARTKOWIAK;08-07-1964;09-03-2017;771120821969
4716;AURELIA;POPRAWA;18-02-1958;20-07-2017;601042871161
4717;KACPER;PRUSINOWSKI;21-09-1986;01-09-2018;899100274791
4718;MARIOLA;RUSINEK;09-08-1982;19-10-2017;179121912410
4719;WOJCIECH;NOGALSKI;20-05-1963;17-02-2017;985060546906
4720;MARIA;NOGALSKA;23-12-1990;16-03-2017;771110291130
4721;ROKSANA;ZAGAJEWSKA;03-01-1950;29-08-2017;970071431338
4722;MATYLDA;MUCKA;07-09-1967;28-05-2018;986071305282
4723;ANITA;JANKOWICZ;24-09-1965;06-04-2017;267030863466
4724;ADRIANA;ANDERS;08-01-1992;27-08-2019;983051355651
4725;PAVLO;WACLAWCZYK;28-05-1972;02-08-2019;455022566980
4726;ANITA;SZTABA;17-05-1986;22-04-2017;457120493153
4727;LAURA;CEGLARZ;03-08-1959;10-07-2019;874071335071
4728;RYSZARD;BRANKA;08-05-1962;07-07-2017;181061216619
4729;ILONA;KARWACKA;27-04-1979;19-04-2018;452052281689
4730;BOGUSLAWA;SACHA;06-07-1956;15-08-2019;181042795133
4731;SERHII;KIJAK;17-06-1966;15-01-2019;569031512215
4732;KORNELIA;OKON;12-02-1960;07-03-2016;976080619074
4733;ZOFIA;MYTYCH;02-01-1991;18-01-2017;455011206592
4734;ANDRZEJ;OLEJNICZAK;28-07-1954;28-02-2018;568061609316
4735;BRUNO;MILANOWSKI;21-12-1961;01-01-2018;181073160750
4736;JOACHIM;JELINSKI;07-11-1966;05-08-2019;488050686003
4737;JOLANTA;YAROSHENKO;07-05-1957;22-09-2016;672050783635
4738;ELIZA;FABIAN;06-06-1969;21-09-2016;968091318799
4739;WALDEMAR;FLOREK;26-08-2001;31-07-2018;599112512781
4740;MAKSYM;SOKOLOV;06-04-1960;03-12-2018;967040911079
4741;SEWERYN;PELKA;31-10-1991;21-04-2017;688022522323
4742;MALWINA;JADCZAK;06-03-1951;29-09-2018;856052385028
4743;DAGMARA;JANUSZKO;26-08-1981;15-07-2016;456011164303
4744;PAULA;HYJEK;16-02-1951;01-10-2018;281102357757
4745;KALINA;GLOS;26-12-1988;13-04-2018;378100570993
4746;SARA;MEZYNSKA;16-06-1951;26-02-2019;475042993849
4747;POLINA;SZYMKOWSKA;01-01-1978;24-06-2016;355041897251
4748;HONORATA;PIETRAK;10-05-1966;21-08-2018;795060150707
4749;ARLETA;KARGUL;09-02-1962;08-12-2016;383021316550
4750;MIKOLAJ;SZKARADEK;20-03-1980;29-06-2018;452030126609
4751;WIOLETA;BARCZ;20-05-1992;03-04-2016;174072046847
4752;KONRAD;KORBEL;08-02-1993;23-09-2018;494061494474
4753;OLIVIA;PASTWA;15-12-1954;07-11-2018;700042246801
4754;KSAWERY;SINKIEWICZ;21-03-1999;05-02-2018;185011383592
4755;BOGDAN;BEDNARCZUK;26-12-1962;05-09-2017;457100632774
4756;CELINA;LIGOCKA;12-07-1993;14-09-2016;257030197496
4757;WACLAW;SZCZYPKA;25-03-1970;09-08-2018;885112414628
4758;YAROSLAV;LACZYNSKI;19-11-1997;25-07-2016;974071281753
4759;STEFANIA;BONDAR;11-08-1992;20-04-2019;201041963083
