id;PESEL;Imię;Nazwisko;Czy nadal pracuje;Data Zatrudnienia
4429;820510684198;LUIZA;SZCZYPINSKA;1;08-07-2017
4430;871020972555;ANTONI;KORNELUK;1;10-10-2018
4431;740127380336;STANISLAW;KROLICKI;0;06-10-2017
4432;810328438438;KRYSTIAN;POLESZAK;0;07-06-2018
4433;630302333257;YEVHEN;KOPER;0;25-03-2016
4434;600423566049;LUKASZ;BRYK;0;31-01-2016
4435;831103740898;YURII;WILCZEK;0;03-11-2018
4436;660725000723;JULIA;GORAJ;1;15-07-2017
4437;890506365355;ELIZA;BLICHARZ;0;10-12-2018
4438;661227049712;VASYL;KOWALCZYK;1;29-08-2018
4439;550205739426;TARAS;GRUCHOT;0;02-07-2018
4440;730305945414;IGNACY;BUCHOLC;0;04-03-2016
4441;680226645505;BOGUSLAWA;PACHOLSKA;1;11-02-2017
4442;740406619726;ANDZELIKA;CHOLUJ;0;25-11-2017
4443;950801569981;SYLWIA;CEBULA;1;03-01-2018
4444;910505994884;SIARHEI;BOSAK;1;05-02-2017
4445;820606675146;MIKOLAJ;LYSON;1;07-04-2019
4446;511118691955;YURII;TLALKA;1;06-04-2016
4447;890215215447;OSKAR;MIKSA;1;01-05-2018
4448;700805711442;TETIANA;JARZEBSKA;0;06-06-2017
4449;951029466464;ANETA;SULIK;0;21-06-2018
4450;551208404038;OLGA;SUCHANEK;0;09-05-2018
4451;740527046280;TOMASZ;TOMASZEK;1;19-09-2019
4452;900201258800;ANATOLII;BORZECKI;1;19-11-2018
4453;701223396631;ROZALIA;SCIGALA;1;01-05-2016
4454;601211539211;ALDONA;OBRYCKA;1;13-02-2018
4455;970708090831;DOROTA;GOLINSKA;0;04-11-2018
4456;551222135526;ALINA;KURSA;0;09-10-2017
4457;690513715587;ZBIGNIEW;PISZCZ;1;08-03-2016
4458;580412320070;TOMASZ;SIEKIERKA;0;17-10-2019
4459;831027164431;CZESLAW;WOJTYNIAK;1;06-04-2019
4460;630111296711;MIECZYSLAW;SCIBIOR;1;19-11-2019
4461;650612930432;KAZIMIERZ;KOTLOWSKI;0;25-09-2018
4462;750321234829;ROKSANA;DYLEWSKA;1;24-11-2019
4463;790116184507;OLEH;RADWAN;0;28-07-2016
4464;810504738974;JOACHIM;PYTLARZ;0;08-06-2016
4465;531108315976;YELYZAVETA;CZABAN;1;06-06-2018
4466;900208992730;MAKSYM;SWIECA;1;16-03-2017
4467;701130631113;FILIP;BARCZ;0;27-12-2017
4468;950224251956;BOZENNA;KORYCKA;0;05-11-2017
4469;900623778735;DIANA;DERKOWSKA;0;22-11-2016
4470;501030030599;EUGENIUSZ;LIPCZYNSKI;0;13-06-2016
4471;970908267168;MARLENA;SZCZYPKA;1;14-02-2017
4472;630913057542;VOLODYMYR;BOLEK;1;21-08-2019
4473;530614929000;OLGA;LASZCZYK;0;13-06-2019
4474;950528409565;LIUDMYLA;SZPAK;0;16-12-2019
4475;770507809662;BOGUSLAW;KIEPURA;1;19-08-2019
4476;720911105227;KORNEL;GRABKA;0;14-02-2017
4477;901124734592;MIECZYSLAW;SZELA;0;23-11-2019
4478;970702014344;VALERIIA;KUKIELKA;0;11-10-2017
4479;550120298716;PAULA;BIELINSKA;0;26-05-2018
4480;810606910441;DANYLO;EKIERT;0;04-06-2017
4481;761126948834;ALFRED;SIENIAWSKI;1;03-10-2017
4482;930614485531;HUBERT;TORBA;0;09-11-2018
4483;831027759608;FRANCISZEK;KULIK;1;12-09-2019
4484;680411943061;RENATA;ZBIK;1;23-01-2017
4485;540630937897;ANDREI;KURACH;1;16-07-2016
4486;950717968404;BOGUSLAWA;GRACA;1;18-04-2019
4487;691228041395;STANISLAV;WALIGORSKI;0;15-12-2016
4488;820805642927;AMELIA;GOSK;0;12-06-2017
4489;510727274127;DARIUSZ;GOLUNSKI;0;13-08-2018
4490;680522860136;SABINA;KONIECZNA;0;09-05-2019
4491;570107946975;BARBARA;BAJOREK;0;01-03-2016
4492;580929794825;SOFIIA;PUTO;1;27-01-2018
4493;970112498062;KORNEL;JANUSZEWSKI;1;25-11-2016
4494;740509606157;LEOKADIA;GRUDA;1;05-05-2017
4495;770713983640;RUSLAN;CZYZYK;1;30-08-2016
4496;630706132571;YEVHENII;SEREDYNSKI;1;20-03-2018
4497;681215301203;DENYS;TKOCZ;1;10-05-2019
4498;561112210033;LILIANNA;TOMASZKIEWICZ;1;11-09-2019
4499;610226610089;KARINA;BIELAWSKA;1;17-03-2017
4500;940311143522;OSKAR;ANDRZEJAK;0;18-04-2016
4501;890826920456;ANDRII;PASIEKA;1;20-05-2017
4502;560804291554;JAN;KUCHTA;0;19-10-2019
4503;630306974260;LENA;LASINSKA;0;28-02-2017
4504;770913645523;DAWID;CHACHULA;0;15-02-2017
4505;651117779124;SLAWOMIR;PANFIL;1;09-07-2016
4506;611118898056;ANDREI;BECKER;1;14-11-2018
4507;600501977162;BRONISLAW;TROJAK;1;24-04-2018
4508;930607301146;MARCIN;SKIBA;0;16-06-2018
4509;900906178402;IRENEUSZ;GAJEWSKI;1;30-07-2016
4510;920706508781;JAN;KONARZEWSKI;0;29-04-2016
4511;700715827112;TYMON;LISIAK;0;03-09-2016
4512;550306375086;MONIKA;DEBSKA;0;17-10-2019
4513;810730961037;BOGUMIL;KLOSKOWSKI;0;12-12-2019
4514;790112735071;JADWIGA;MITKA;1;20-12-2019
4515;930324959011;IZABELLA;ZBIKOWSKA;1;29-10-2016
4516;890131695762;JACEK;WOJCIK;0;19-02-2019
4517;750805770545;NIKOLA;MLYNEK;1;15-05-2018
4518;950717644346;NAZAR;TURCZYNSKI;1;25-01-2017
4519;630327981838;EDMUND;LEMANSKI;0;31-05-2016
4520;950101759122;ARKADIUSZ;SZTUKA;1;17-02-2019
4521;590715332444;EUGENIUSZ;DOBIJA;0;03-06-2016
4522;621231188450;JANUSZ;MINDA;1;29-08-2018
4523;790507377195;PATRYK;GRYKO;1;09-12-2016
4524;970210725345;KAZIMIERZ;SWIERAD;0;02-11-2017
4525;870821465854;SZYMON;RANISZEWSKI;0;24-05-2018
4526;521101639069;EMILIA;SKRZYPCZAK;1;27-06-2018
4527;830102182000;HANNA;DOMBROWSKA;0;14-02-2017
4528;691002628392;HALYNA;BURA;0;23-08-2019
4529;530915403370;CZESLAW;BROZDA;1;01-10-2018
4530;840522153656;IRENEUSZ;BOLEWSKI;1;13-05-2018
4531;750309518739;DMYTRO;JASTRZAB;1;19-11-2017
4532;850316001922;JOZEF;PIECZYNSKI;1;21-09-2018
4533;580202645727;TERESA;ANTOSZEWSKA;1;15-03-2016
4534;710721103859;MAGDALENA;OLKO;1;17-04-2018
4535;810826029865;BOLESLAW;MALINOWSKI;1;23-10-2017
4536;670527601438;ALFRED;PISAREK;1;25-04-2016
4537;660527284754;DOMINIK;PIATEK;0;07-07-2017
4538;520304003140;MIA;LUDWINIAK;1;12-07-2018
4539;650312965227;NAZAR;ROMAN;0;04-06-2016
4540;780824783686;OLEKSII;WYBRANIEC;1;13-12-2016
4541;950926623192;NATALIA;GLAZ;0;05-11-2017
4542;540315870226;LIUDMYLA;LACHOWSKA;0;14-07-2017
4543;950211992330;DANIELA;CHAMERA;1;03-10-2019
4544;831115027172;VALERIIA;RYKOWSKA;0;18-05-2018
4545;561205039946;LUCJA;RUDNICKA;1;21-06-2016
4546;590518098711;MAKSYMILIAN;MACIOSZEK;1;22-04-2019
4547;900616826760;REGINA;PAPIERZ;0;01-01-2018
4548;860103348961;DAWID;ROMANIUK;0;27-07-2016
4549;800119334764;ALFRED;KADZIOLKA;1;30-09-2019
4550;630217625031;IVAN;GLUCH;0;23-05-2018
4551;501220227137;ALDONA;PACAN;1;18-12-2017
4552;700923122991;YANA;GLISZCZYNSKA;1;18-07-2016
4553;500823584089;GABRIELA;TEPER;1;12-01-2016
4554;530730761032;BERNARD;WYSZYNSKI;1;26-04-2016
4555;960812166683;ILONA;PELCZARSKA;0;05-09-2019
4556;530901021111;OSKAR;JEDRUSIAK;1;27-12-2018
4557;670724075123;VERONIKA;KARDASZ;1;06-02-2016
4558;630723793485;WITOLD;FURMANSKI;0;03-07-2016
4559;760419452587;SIARHEI;SZCZEPANIUK;0;14-06-2016
4560;770512406410;IVANNA;SROMEK;1;10-07-2018
4561;901127803045;YEVHEN;CWIERTNIA;0;12-10-2016
4562;610812341992;ZBIGNIEW;PAPAJ;1;10-04-2018
4563;891108288605;ANDREI;DZIERZANOWSKI;0;20-10-2017
4564;500318412612;KUBA;JASZCZUR;0;13-01-2018
4565;800818912239;SANDRA;KULPINSKA;1;11-02-2017
4566;830723037034;YANA;POPIELARZ;1;03-10-2019
4567;930205135169;YELYZAVETA;LOBODA;0;30-04-2019
4568;660730891444;EDWARD;MANKOWSKI;0;03-01-2016
4569;850814626448;VASYL;BERNATOWICZ;0;10-11-2017
4570;500923441321;ERYK;WELNA;0;25-03-2018
4571;850323939949;KORNEL;CIESLUK;1;03-07-2019
4572;721226153574;WIOLETTA;NAHORNA;1;12-10-2018
4573;770617285799;WIOLETA;STEC;1;29-12-2017
4574;940627546675;DOMINIKA;LIPKA;0;12-01-2018
4575;540204613963;WLADYSLAWA;URBANIEC;0;09-10-2019
4576;721227067041;TYMON;RADZIKOWSKI;0;09-06-2017
4577;680107945867;ADRIANNA;MALOTA;0;05-09-2019
4578;840310389868;TOBIASZ;JANOSZ;1;05-05-2017
4579;570804237823;BARBARA;SAMUL;0;28-11-2018
4580;761216663817;DAVID;WIDZ;0;11-11-2019
4581;911229206830;BERNADETA;FROLOVA;0;15-07-2019
4582;560112396331;BOHDAN;SZKUDLAREK;1;12-02-2016
4583;641023490320;MILENA;KRZYWDA;0;06-07-2017
4584;790409359918;PETRO;SKROBEK;0;15-04-2017
4585;600822636767;VIOLETTA;WLODARSKA;1;07-12-2017
4586;850531611215;KRYSTIAN;CIEPLIK;0;12-10-2018
4587;580712733058;RADOSLAW;MISKIEWICZ;1;23-11-2016
4588;750126237428;MARIANA;URBANIAK;0;23-08-2016
4589;620330894169;ALINA;NITECKA;0;31-01-2017
4590;870303909784;DENYS;KOLECKI;0;07-06-2018
4591;610127263262;ANTONI;KOZUCHOWSKI;0;14-04-2017
4592;681213144916;MARIA;KROK;0;03-06-2017
4593;930618833682;TADEUSZ;ANDRUSZKIEWICZ;1;06-05-2019
4594;570212010736;MONIKA;PLOCIENNIK;1;07-12-2017
4595;550320984963;OSKAR;MICHALCZYK;1;23-12-2016
4596;571108160069;JUSTYNA;DOLNA;1;14-02-2016
4597;910706574354;KALINA;CYWINSKA;0;11-12-2018
4598;570513002603;CEZARY;GULCZYNSKI;0;17-10-2019
4599;590428625303;ERNEST;KACPRZAK;1;07-06-2018
4600;551220645708;MARTA;KOZINA;1;03-02-2018
4601;810724837601;BRONISLAW;MICHNIEWICZ;0;21-02-2019
4602;531105060515;KUBA;DOBRZANSKI;0;13-01-2019
4603;850328079593;KUBA;STEPNIAK;1;14-11-2019
4604;861207998554;DANYLO;NIZIO;0;19-08-2018
4605;690102923701;MARIKA;WYPYCH;1;16-09-2016
4606;920617710323;PIOTR;MARCINSKI;1;27-07-2019
4607;921005600787;FILIP;KOLBUSZ;1;02-07-2016
4608;730923812982;HUBERT;MYJAK;1;15-04-2019
4609;680904049604;KORNEL;JASTRZAB;1;17-10-2017
4610;670701193500;ZANETA;MIEKINA;1;14-02-2018
4611;531124544077;ROZA;STANCZUK;0;16-01-2019
4612;830127769283;FABIAN;MANKO;1;23-03-2016
4613;920822490864;STEFANIA;ZACHARIASZ;1;09-06-2017
4614;690106377611;DIANA;GAWLAK;0;06-01-2017
4615;561229002901;KUBA;STAWOWY;0;01-09-2016
4616;810228277357;SERHII;DYBAS;1;20-11-2017
4617;950613266879;ZOFIA;RZONCA;0;01-08-2018
4618;850627150446;HALINA;KRASZKIEWICZ;1;21-02-2019
4619;650705588680;TERESA;KUBERA;1;19-11-2019
4620;500925044609;JERZY;BARTOSZUK;0;30-03-2018
4621;970819311002;ALAN;ZWOLAK;1;26-08-2018
4622;951225722030;TYMON;MATOGA;0;22-05-2017
4623;760718356630;EMIL;SAWICKI;0;18-03-2016
4624;880315120012;KORNELIA;KRASZEWSKA;1;09-10-2019
4625;590420743286;SEBASTIAN;POPOV;1;15-11-2016
4626;580516733156;ANGELIKA;WAWSZCZYK;0;13-07-2017
4627;861225381729;LUDWIK;SZCZECH;1;28-07-2016
4628;500807707432;LIUDMYLA;BUDZYNSKA;1;20-08-2016
4629;980101035010;MACIEJ;TOPCZEWSKI;1;06-03-2019
4630;820926761080;MYKHAILO;BIELICKI;1;21-03-2018
4631;750713824775;TATIANA;POHL;0;23-09-2017
4632;520325625337;IHOR;URBAS;1;18-08-2019
4633;650415236286;JAN;TKACHUK;1;07-07-2017
4634;891012740422;MICHALINA;RAJSKA;0;23-03-2019
4635;870922991924;LEON;RACZKOWSKI;0;27-12-2017
4636;930815934003;ARTUR;STACHERA;0;10-10-2017
4637;750514408142;BOHDAN;RESZKA;1;16-06-2018
4638;720909161812;AURELIA;MILANOWSKA;0;20-02-2017
4639;880708794680;PRZEMYSLAW;RATAJCZYK;0;03-08-2016
4640;630609965328;WIESLAW;WOJDAT;1;01-09-2019
4641;900223290701;OLEKSANDR;WOJCIECHOWSKI;0;04-04-2019
4642;660330018528;ANTONI;PASZKOWSKI;0;17-08-2017
4643;771201185718;ANTONINA;JURECZKO;0;05-06-2016
4644;680720243684;MAJA;PIELA;1;17-10-2018
4645;590125362116;NINA;BATORSKA;1;27-08-2019
4646;820410028443;MARCELINA;BIERNACKA;1;26-06-2017
4647;661205871174;IRENEUSZ;MEDRALA;0;15-06-2016
4648;740510051924;OLIVIER;PAPROTNY;1;04-03-2016
4649;560916293895;VADYM;STEC;1;10-02-2018
4650;830701819746;NATALIA;TECZA;1;01-09-2016
4651;570213475251;BLAZEJ;JASIEWICZ;0;27-11-2017
4652;851226832444;MYKOLA;KUZMIN;0;12-01-2016
4653;560626236114;TERESA;RDUCH;1;22-07-2016
4654;580830498215;LUKASZ;OSMOLSKI;0;31-07-2018
4655;880226047456;ANDRII;BOJAR;0;22-01-2017
4656;971228049686;BOLESLAW;RABENDA;1;28-10-2018
4657;820508046848;PAWEL;JAWOR;1;21-09-2017
4658;611013473137;REMIGIUSZ;POLOWCZYK;0;02-12-2019
4659;690911884130;ANGELIKA;CHUDZIAK;0;11-11-2016
4660;650124741950;MATEUSZ;SWIERCZYNSKI;0;27-08-2018
4661;930827257788;SIARHEI;BASZAK;0;05-04-2017
4662;870214541801;DANIEL;REJNIAK;1;26-05-2018
4663;571127982657;SEWERYN;BAUER;0;12-08-2017
4664;570810291479;DAGMARA;PATYNA;1;12-10-2018
4665;500825103718;CZESLAW;POPOV;1;27-05-2016
4666;830913177047;AMELIA;TARGONSKA;1;04-08-2018
4667;620419851140;MARIAN;BIESIADA;0;09-11-2016
4668;630707048863;RENATA;KIJEK;1;04-10-2017
4669;670502060444;STANISLAWA;DYKA;1;22-11-2019
4670;560527308885;IRENEUSZ;WAWRZYCZEK;0;12-10-2019
4671;510709446198;EDWARD;RYBAK;0;23-03-2018
4672;890207130305;WOJCIECH;BORYSIUK;1;28-04-2018
4673;800127879044;DANYLO;KOPCINSKI;1;29-08-2019
4674;901118455710;IRYNA;SOSIN;0;05-01-2019
4675;660822208774;DARIA;GLODOWSKA;1;09-05-2016
4676;890712057138;IRYNA;KRAWIEC;0;11-07-2017
4677;590507813170;LIDIA;KULIS;1;24-03-2019
4678;580311089760;HANNA;WOLICKA;1;22-10-2017
4679;861214775818;NAZAR;WLODEK;0;10-07-2017
4680;500813521161;ALEKSANDRA;PIECH;1;27-01-2016
4681;570413613204;MIROSLAWA;MILEWSKA;1;17-02-2016
4682;640416886540;ROZALIA;WIERZBA;1;25-12-2017
4683;811015821955;MARCEL;ORZEL;1;05-01-2019
4684;921212673804;ROKSANA;RAMS;0;14-01-2018
4685;780126253220;NAZAR;LES;0;01-09-2017
4686;570706726295;WIESLAWA;WAWRZYNOWICZ;0;16-01-2016
4687;690224149629;EDWARD;BUDZ;1;11-02-2018
4688;950107594056;PAWEL;ZADORA;1;04-08-2018
4689;540207620435;WIESLAW;SAMBORSKI;1;29-01-2016
4690;930718469312;LUDWIK;JEDRZEJCZYK;0;23-02-2017
4691;691013273156;KAZIMIERZ;LAZARCZYK;1;22-03-2017
4692;740915256010;OLIVIER;SLECZKA;1;13-11-2018
4693;650517896389;HUBERT;ZUR;1;08-03-2019
4694;620929130105;WANDA;MISIARZ;1;30-12-2016
4695;910925353234;TOMASZ;POTOCZNY;0;29-05-2016
4696;940122920951;BARBARA;RAWA;0;23-02-2018
4697;731207209363;VASYL;MROZEK;1;26-09-2017
4698;740921484548;ANATOLII;LATKA;0;03-11-2019
4699;851130318301;MAJA;TRZASKOWSKA;1;21-06-2018
4700;970206899626;MYKOLA;BORAWSKI;0;30-06-2017
4701;640209324249;JACEK;LECH;0;30-07-2017
4702;720712628724;WOJCIECH;BUDA;0;15-12-2017
4703;820331954739;ALFRED;OSTAFIN;1;31-08-2019
4704;640131724930;FILIP;DOPIERALA;0;30-03-2019
4705;860325584540;MAKSYM;PYTLAK;1;22-06-2016
4706;700204185096;TETIANA;PESTKA;0;12-05-2019
4707;631211647411;JOANNA;SALWA;0;08-12-2017
4708;770624013516;REGINA;SULIMA;1;19-05-2019
4709;750221494716;JANUSZ;DOLEGOWSKI;0;13-02-2018
4710;690316296552;STANISLAV;WARDA;1;03-01-2018
4711;780630255924;GABRIEL;BANACH;0;13-04-2018
4712;500128985749;YEVHENII;ORDON;0;24-11-2018
4713;540818963539;DIANA;KWIECINSKA;1;06-05-2017
4714;720925388877;ARTEM;FRACZKOWSKI;1;30-08-2016
4715;570114457785;JAROSLAW;GRUCHOT;0;19-10-2017
4716;560114914371;IZABELA;FLORKOWSKA;1;02-06-2019
4717;810415023898;MARCIN;KORNACKI;1;17-06-2016
4718;700105720113;NATALIIA;ZWOLSKA;0;12-08-2019
4719;630628726893;GRZEGORZ;WALCZAK;1;17-11-2019
4720;910309562202;STEFAN;KULIKOWSKI;1;09-02-2019
4721;790325237884;STANISLAV;WIADERNY;0;22-07-2016
4722;920214111449;LAURA;PRUSINSKA;1;13-01-2018
4723;900829389566;OLEKSANDR;KASINSKI;0;02-12-2019
4724;830611701363;OLGA;SEREDA;1;27-04-2016
4725;960826708219;KUBA;DWORZYNSKI;0;17-12-2018
4726;731127947792;LUCJA;SHEVTSOVA;1;07-09-2017
4727;650415994425;DOMINIK;KAPUSTKA;0;11-05-2019
4728;890608561353;BOGUSLAWA;MARCINKIEWICZ;0;08-11-2018
4729;930907105745;PAWEL;BOCHENEK;0;14-10-2018
4730;600926028320;MACIEJ;SUROWKA;0;04-08-2019
4731;671006987784;OKSANA;ANTAS;0;13-07-2019
4732;520529679754;MYKHAILO;WOJTYSIAK;0;06-01-2017
4733;620913789188;JACEK;LISEWSKI;0;27-04-2018
4734;720826398393;KRYSTIAN;SKWIERAWSKI;0;31-10-2016
4735;500123607858;JEDRZEJ;MARCINKIEWICZ;1;11-10-2017
4736;660101537096;KAZIMIERA;KOZAKOWSKA;1;29-07-2018
4737;520227628009;DOMINIK;JAROCKI;0;08-07-2016
4738;910315068746;MALGORZATA;MYSZAK;1;27-09-2017
4739;790831286608;RENATA;BLOCH;1;13-01-2018
4740;530917257650;SLAWOMIR;MISZCZUK;1;27-03-2017
4741;580831719482;BOHDAN;DZIUBAK;1;23-07-2016
4742;680912797447;ROMUALD;GALEK;0;06-01-2019
4743;611215250488;KAJETAN;MARCINOWSKI;1;03-08-2019
4744;640816751009;ILLIA;SOSNA;0;11-10-2017
4745;771225360091;OLIWIA;GRZEGOREK;0;28-05-2017
4746;790221467936;NATAN;WALICKI;0;24-05-2016
4747;710228034665;KAZIMIERA;LISIECKA;1;31-08-2019
4748;890117836509;GRZEGORZ;KANIEWSKI;1;27-01-2017
4749;510616298387;KAMIL;GOLA;0;22-05-2018
4750;941027671519;REMIGIUSZ;CZEKAJ;0;16-05-2017
4751;870314835940;MARZANNA;STAROSTA;0;19-10-2016
4752;880703238253;PATRYCJA;KOKOT;0;25-10-2017
4753;831231378955;DMYTRO;NIZIO;0;16-10-2016
4754;610331451088;NATAN;MIKLASZEWSKI;0;20-03-2019
4755;810618389723;VALERIIA;KUPISZ;1;03-04-2017
4756;800817344525;ADRIANA;MIGDALSKA;0;23-12-2016
4757;640831662802;VIKTORIIA;KSIAZKIEWICZ;1;09-06-2018
4758;820119826792;JULIAN;GUBALA;1;11-07-2016
4759;510912116068;HENRYKA;WINSKA;1;20-01-2019
4760;720114259608;AMELIA;BUDNIK;0;17-04-2019
4761;910329300609;FRANCISZEK;CICHOWICZ;0;25-12-2016
4762;770419109574;ALAN;STOZEK;1;24-03-2019
4763;930328099086;STANISLAV;WIELGUS;1;17-05-2017
4764;530118654014;PRZEMYSLAW;PAPIERZ;1;23-05-2019
4765;901108575165;NINA;GNATOWSKA;1;12-01-2016
4766;510312284532;LUIZA;FABER;0;17-09-2017
4767;880409620360;SEBASTIAN;IWASZKIEWICZ;1;02-06-2016
4768;691015291066;NATALIIA;RZEZNICZAK;1;16-03-2017
4769;541107198192;BRONISLAW;RYGIELSKI;0;20-09-2016
4770;720523326377;KLAUDIA;KEDRA;0;04-09-2016
4771;760915453887;JAN;ANTOLAK;1;03-05-2018
4772;530618130237;MARCELINA;BLADEK;0;07-06-2018
4773;511028975966;SZYMON;PTAK;0;18-07-2019
4774;560703129857;EDMUND;KORCZYNSKI;0;21-01-2016
4775;750723961402;ILONA;STOJ;1;17-11-2018
4776;830526242325;ANDRII;FALKIEWICZ;0;16-05-2019
4777;780630742234;OLEKSANDRA;CHELMINIAK;1;20-08-2018
4778;600522841453;ROKSANA;CHRONOWSKA;1;22-05-2018
4779;780612447399;PRZEMYSLAW;BACZKOWSKI;0;08-03-2017
4780;791215988535;PAVLO;SOLTYS;1;20-03-2016
4781;750923069337;TYMON;PRUSZYNSKI;1;08-10-2018
4782;880222692610;GERTRUDA;MIROSHNYCHENKO;1;23-12-2016
4783;630313788668;STEFANIA;FILIPCZAK;0;21-01-2019
4784;720405171296;OLEKSII;SZWAJKOWSKI;0;02-12-2019
4785;931124608730;LILIANNA;SWITALSKA;1;23-04-2018
4786;761231139314;KAZIMIERZ;PIERZCHALA;1;16-03-2018
4787;700214855004;MARTYNA;WILGA;0;22-03-2017
4788;520115150624;MAKSYM;GORZELAK;1;13-07-2019
4789;630723564991;MATYLDA;GALIK;0;07-05-2016
4790;750605754553;EDYTA;MYSZAK;1;18-03-2018
4791;570215434416;ILLIA;PTASZYNSKI;0;16-08-2016
4792;700612659605;EDMUND;SITEK;1;10-03-2018
4793;580908845300;KUBA;ZOLADZ;1;25-08-2016
4794;810603980270;KACPER;PAWLUK;1;27-01-2016
4795;900325277443;WLADYSLAWA;SZUBERT;1;21-08-2019
4796;620424490802;ANDRII;REKOWSKI;0;11-12-2017
4797;720317484478;VALERIIA;CIESLUK;1;10-11-2016
4798;720920970601;MAREK;ORZECHOWSKI;1;27-10-2019
4799;870512876781;WLADYSLAW;KOSTEK;1;06-07-2018
4800;711216448683;MICHAL;JANKOWICZ;1;04-04-2018
4801;820526514561;ALFRED;JANIK;1;15-06-2019
4802;791224097588;ROMAN;IWANOWICZ;0;15-10-2017
4803;601120041835;TOBIASZ;MELNYCHENKO;1;25-02-2016
4804;720701470613;LAURA;MAKUCH;1;24-06-2016
4805;750806651408;ARTUR;MADAJ;1;09-03-2016
4806;531212876846;LILIANA;LANGOWSKA;1;12-11-2016
4807;920828240674;BOHDAN;KONKOL;1;07-06-2017
4808;821224786914;NADIA;SZYMALA;1;14-08-2016
4809;801223260493;HALYNA;BADURA;0;18-12-2017
4810;850718020756;ADRIAN;KORDEK;0;18-06-2019
4811;570820761450;JULIAN;BUCKI;0;24-01-2018
4812;590806170531;MAGDA;LES;0;10-09-2017
4813;600613019298;BRONISLAW;BRANDYS;1;06-07-2018
4814;890510232718;RADOSLAW;MATECKI;0;19-06-2019
4815;600408943982;MARTYNA;CYMERMAN;1;25-09-2018
4816;761031756585;ANTONINA;RUTECKA;1;05-04-2019
4817;640121205124;OLGA;PARKITNA;0;03-07-2018
4818;761023069685;BOGUSLAW;GREGORCZYK;0;01-08-2016
4819;530130490033;LENA;BLAUT;1;13-09-2019
4820;780802224825;CECYLIA;KUSEK;0;23-01-2016
4821;930608116161;ANDREI;KOCISZEWSKI;0;11-09-2018
4822;540106507837;DARIA;TALASKA;1;07-12-2019
4823;680720417838;MAGDALENA;JASIAK;1;29-01-2016
4824;840211716714;ANATOLII;WIECLAWSKI;0;19-12-2016
4825;930215459898;ALINA;KOPEC;0;28-04-2019
4826;510825781879;TERESA;KOSMIDER;1;08-08-2019
4827;861019942116;IZABELLA;VELYCHKO;0;15-09-2019
4828;520125089931;KARINA;WAJDA;0;23-12-2017
4829;781026929269;BORYS;WRONSKI;1;17-10-2018
4830;660715332350;KATERYNA;STRUK;0;13-09-2018
4831;800514621929;JOZEF;DYBEK;0;02-10-2019
4832;510921329249;VADYM;KUZNIEWSKI;1;05-04-2016
4833;740326563599;ELIZA;ANDRZEJCZUK;1;30-06-2018
4834;600412821996;MARCELINA;SZELAG;1;11-06-2017
4835;910319965604;KSAWERY;CHUDZINSKI;0;23-10-2018
4836;661018862490;IVANNA;PAZIEWSKA;0;18-10-2016
4837;950310476250;ZUZANNA;MOLENDA;0;19-04-2019
4838;620616089424;WACLAW;SUROWIEC;1;20-04-2016
4839;830422850619;MICHAL;PYRA;0;02-01-2019
4840;970801835527;ELWIRA;FARUGA;0;27-06-2017
4841;690601709771;BERNARD;ROMANCZUK;0;29-11-2019
4842;600928476823;WACLAW;ZAWALSKI;1;03-01-2019
4843;870310126046;ANITA;PIENIAK;0;03-08-2016
4844;960116274080;BRONISLAWA;BRZEZICKA;1;13-04-2019
4845;900320649928;GABRIEL;KUZMA;0;13-06-2017
4846;540807335596;BRYGIDA;MORAWSKA;0;25-06-2017
4847;890330995642;KORNEL;PIETRUSZEWSKI;0;14-03-2016
4848;721230300769;KHRYSTYNA;FALINSKA;1;23-06-2018
4849;660304688425;BOZENNA;PLEWINSKA;0;10-07-2018
4850;851118000497;ALBERT;KIELKOWSKI;0;30-11-2018
4851;970601226870;IHOR;SOBKOWIAK;0;10-04-2019
4852;790504513553;PAVLO;BORUCKI;0;30-06-2017
4853;900518954397;VOLODYMYR;KOZAKIEWICZ;1;16-12-2018
4854;550311347489;JAKUB;DROBOT;0;25-04-2018
4855;531117100549;ZBIGNIEW;GUGALA;0;04-05-2019
4856;560411649594;RAFAL;WYBRANIEC;0;14-04-2017
4857;550611099678;ADRIAN;JAGIELLO;1;09-01-2018
4858;660516926043;BLANKA;DWORAK;0;04-11-2019
4859;720514121883;TYMOTEUSZ;TYLKOWSKI;0;09-02-2017
4860;620105320079;BERNARD;WALKUSZ;0;10-02-2018
4861;940515726367;YAROSLAV;LACZYNSKI;1;08-10-2016
4862;751002155042;ZENON;SOBEL;0;13-06-2018
4863;881214786912;JOZEFA;KAPICA;0;01-10-2019
4864;851017840570;JERZY;STOKOWSKI;0;07-10-2019
4865;960419248797;LECH;ZOCHOWSKI;1;21-04-2018
4866;960414131928;EWA;KOZERSKA;0;12-04-2016
4867;880829305035;WIKTOR;TOPOLEWSKI;1;15-06-2018
4868;710717803528;IWONA;WILKOSZ;1;09-07-2017
4869;510226191874;IRENA;PROCHOWNIK;0;08-03-2018
4870;970920275101;BOZENA;VOLKOVA;1;28-11-2018
4871;960314785564;DANIEL;MARKOWICZ;1;23-01-2019
4872;500405382303;ANDZELIKA;SIECZKOWSKA;0;06-01-2019
4873;501101522230;NINA;PETRYKOWSKA;0;10-01-2018
