Id;Imię;Nazwisko;Data Urodzenia;Data Rejestracji;Pesel
8618;DARIUSZ;FROLOV;25-09-1950;30-10-2016;476081015090
8619;YAROSLAV;PIETRUCZUK;28-07-1986;12-12-2017;967101656806
8620;LUCJAN;LYTVYNENKO;15-03-1972;24-05-2016;686092196272
8621;LILIANNA;SZTORC;22-06-1984;18-03-2019;270092267124
8622;OLAF;KORYTOWSKI;21-01-1989;16-01-2018;588011266116
8623;BARTOSZ;JOHN;18-02-1976;24-08-2016;984051293868
8624;TERESA;OLESZCZUK;30-09-1982;21-09-2016;979011404204
8625;ALFRED;PACZYNSKI;28-07-1997;09-03-2019;485022881739
8626;OLIWIER;KOMOSA;02-04-2005;10-04-2018;476081909478
8627;ROMUALD;SZYDLO;09-06-2005;17-01-2018;181030588757
8628;VIKTORIIA;JASZEWSKA;05-07-1953;05-08-2018;561121003128
8629;MAREK;ZELEK;11-05-2002;15-12-2019;775122248746
8630;SYLWIA;CHABER;07-12-1992;25-12-2016;386040142049
8631;WLODZIMIERZ;BARTOCHA;28-05-1983;30-03-2016;680052180640
8632;TETIANA;KOTOWICZ;07-08-1964;16-09-2019;997080581244
8633;MARZANNA;FERENC;21-11-1956;10-11-2016;202053137040
8634;LILIIA;PIECHA;01-01-1963;06-02-2019;100072129028
8635;DANIEL;CIEPLAK;12-11-1997;28-01-2016;304120643224
8636;FABIAN;WIERZBICKI;06-01-1952;18-07-2018;478110749275
8637;WACLAW;MIELNICKI;21-06-2003;20-09-2019;691101186040
8638;MAREK;BARCIKOWSKI;29-03-1973;01-10-2017;167120644573
8639;PAULINA;CHLIPALA;12-12-2003;01-03-2018;253053110668
8640;BLAZEJ;HUSAK;19-05-1964;12-02-2016;761081432036
8641;HENRYK;SZYC;01-07-1979;17-07-2017;795102219377
8642;PATRYK;WILINSKI;16-04-1994;19-06-2019;364011991543
8643;MIECZYSLAW;MROZEK;28-04-1986;19-11-2018;173120323387
8644;GABRIEL;STANKIEWICZ;05-05-1958;27-10-2019;896032868659
8645;STANISLAWA;MZYK;03-05-1958;01-01-2020;295041995741
8646;KLAUDIA;LESNIEWSKA;24-08-1955;16-11-2019;164030131187
8647;DENYS;LUKOWSKI;03-01-1992;15-01-2018;102042738887
8648;ARKADIUSZ;MIKUSEK;21-11-1966;27-06-2016;676022936006
8649;MAGDALENA;FIEDOR;15-07-1978;24-09-2017;954032451566
8650;SLAWOMIR;ZELAZNY;04-09-1959;16-09-2018;561051639915
8651;TERESA;FRACKOWIAK;02-08-1978;15-03-2017;699031252335
8652;ANNA;MOROZ;24-08-1950;20-05-2019;465082310559
8653;IRENA;SKOCZEK;20-12-2000;02-11-2017;201090365655
8654;HENRYK;STELMACH;18-04-1995;19-12-2019;963040894609
8655;ERNEST;MATEJA;28-04-1973;05-07-2018;181012669568
8656;ANDREI;BLAZEJCZYK;26-03-1975;04-10-2019;382083199724
8657;YAROSLAV;SZYMASZEK;29-11-1961;14-07-2016;690070450594
8658;ARKADIUSZ;JANASIK;28-01-1987;01-10-2016;293010906546
8659;YELYZAVETA;KUCZ;10-05-1969;26-02-2019;467100785323
8660;BLAZEJ;BIERNACKI;08-08-1955;31-10-2018;764032638975
8661;ANATOLII;KUPCZAK;26-12-2002;10-01-2017;759072455001
8662;IZABELA;WOLK;09-01-1988;15-05-2017;169060503480
8663;MARIA;LAKATOSH;29-01-1998;01-08-2017;855041181079
8664;ALDONA;ZURAWSKA;24-04-1957;16-10-2018;469012849292
8665;KAJETAN;MUCKA;07-07-1990;30-01-2018;160100183665
8666;GRZEGORZ;MIAZGA;01-05-1997;04-04-2017;863031051517
8667;FRANCISZEK;FURTAK;13-02-1959;05-11-2017;587101192665
8668;NIKODEM;WANDZEL;23-06-1991;21-05-2019;967070892908
8669;BOGDAN;LAGODZINSKI;07-01-1967;23-06-2018;392012686601
8670;SONIA;ZAPALSKA;28-07-1972;20-12-2017;850122217001
8671;HUBERT;KARALUS;22-07-1984;25-03-2019;501120690204
8672;SYLWIA;MACEK;11-02-1999;11-10-2016;487011191286
8673;BARTLOMIEJ;PLONKA;13-03-1968;07-08-2018;168080974004
8674;LESLAW;SWIECICKI;14-01-1995;02-10-2016;872021848863
8675;ALICJA;GODULA;09-01-1982;07-06-2016;496091483586
8676;SZCZEPAN;KRUCZKOWSKI;10-01-2001;12-05-2018;771062191164
8677;CZESLAW;GROBELNY;14-04-1971;12-04-2017;978101621538
8678;MAKSYM;KEPCZYNSKI;16-09-1981;07-01-2016;652100747595
8679;MARCIN;MACIOSZEK;12-07-1995;10-02-2016;662082961653
8680;MICHALINA;DETTLAFF;22-02-1951;14-11-2018;972090481294
8681;JULITA;BAJKOWSKA;01-08-2001;10-06-2019;479082176750
8682;MARIA;JELINSKA;15-04-1954;05-12-2017;697112072101
8683;KLARA;NARUSZEWICZ;29-06-2003;18-05-2018;158120583889
8684;ALEXANDER;BOGUSZ;31-08-2003;10-01-2018;405092720780
8685;OSKAR;KOBIELA;18-07-1990;14-04-2017;764101685754
8686;STANISLAW;LUBKOWSKI;06-10-1970;02-02-2019;697121810622
8687;IVANNA;RDUCH;26-04-1997;15-09-2016;806051325416
8688;ANTON;WAGA;01-09-1995;30-11-2016;301062456667
8689;PAULA;TOMCZAK;16-03-1965;28-08-2017;290061028702
8690;KAROL;DOBOSZ;02-09-1953;27-08-2018;662032740348
8691;KATERYNA;NIKOLAIENKO;10-01-1966;27-11-2018;573011454159
8692;ANITA;LISZKA;17-11-1999;21-07-2016;398010331880
8693;SYLWIA;BEDNARSKA;28-01-1995;22-03-2019;988090992590
8694;KRYSTYNA;WIERZBA;15-04-1991;04-03-2018;705040533433
8695;STANISLAV;WALTER;08-06-1975;22-05-2018;566041863233
8696;NADIA;BLICHARZ;18-01-2005;26-12-2017;403081711310
8697;SVITLANA;PALUCKA;15-08-1975;23-11-2019;905101587196
8698;AGNIESZKA;SROGA;19-12-2000;19-07-2016;682051894715
8699;ANNA;WALA;24-09-1958;20-06-2017;352101536831
8700;BOGUSLAWA;GORCZYNSKA;25-05-1956;17-08-2017;667062504551
8701;ALICJA;PALICKA;28-06-1965;19-09-2019;403112646770
8702;WLADYSLAW;GRUSZCZYNSKI;30-11-1988;03-07-2016;468073042952
8703;ERYK;PAPIEZ;20-06-1956;18-08-2019;554071633953
8704;ERYK;MARCINEK;20-04-1994;11-11-2016;452072059998
8705;SEBASTIAN;BIELEN;15-06-1972;11-03-2018;396011969684
8706;BERNADETA;CZAPLICKA;09-01-2002;14-11-2019;160071253813
8707;ROZALIA;SZUMILAS;14-01-1966;13-03-2018;358072171576
8708;MARZANNA;KAPELA;06-06-2005;20-04-2019;770051451987
8709;ROMUALD;SYKULA;16-05-1970;23-08-2019;550050387011
8710;ALAN;RACKI;14-12-1988;25-02-2016;691092960250
8711;ANDZELIKA;MADALINSKA;08-04-2004;20-09-2016;183082509149
8712;NELA;BERG;19-04-1985;23-09-2016;275062351111
8713;OLIVIA;DZIURA;23-12-1960;09-01-2018;378070700693
8714;KORNEL;SOLAREK;31-07-1961;04-09-2016;703123135189
8715;JAN;OSKA;27-09-1969;24-01-2016;900090391671
8716;MIA;TARKA;02-06-1968;02-01-2017;678060816402
8717;WIOLETTA;ZIEBA;27-10-1953;06-10-2019;993103100621
8718;ALINA;KLEPACKA;03-09-2006;23-06-2018;471110476892
8719;AMELIA;MILER;18-05-1977;20-12-2017;305080204313
8720;MAKSYM;SZAFARCZYK;22-05-1966;22-03-2016;551032414060
8721;ZYGMUNT;WANDZEL;03-09-1970;22-06-2019;673022454558
8722;JULIAN;JAROSZEWSKI;31-05-1994;18-03-2019;253110710710
8723;KAZIMIERA;KRUSZEWSKA;02-08-1953;26-11-2017;885072028869
8724;MAGDA;HINCA;08-09-1984;29-10-2018;953021357601
8725;NELA;PORADA;20-11-1983;27-08-2016;450070806962
8726;RYSZARD;GRELA;12-12-1971;17-02-2016;357101900429
8727;ARLETA;GONDEK;21-04-1954;08-10-2019;165120933347
8728;STEFANIA;DROBOT;27-08-1953;15-04-2017;753070111489
8729;ERYK;KOZAR;11-12-1987;16-10-2018;681071386105
8730;WIOLETA;ROMANCZUK;11-02-1954;25-12-2016;950010164743
8731;PAULINA;ROSZAK;24-03-1957;14-03-2016;259052144367
8732;WALDEMAR;RYBSKI;24-09-1994;16-05-2016;973050706670
8733;PATRYK;WOJDAK;21-03-1964;25-04-2018;879032738150
8734;EMILIA;WOLOWSKA;22-08-1991;03-01-2019;372081841151
8735;GRACJAN;PEZDA;01-02-1956;15-04-2018;487042207285
8736;NAZAR;KULAK;07-04-1962;04-09-2019;356021885486
8737;DARIUSZ;FEDOROWICZ;28-06-1987;26-02-2017;790071616945
8738;WERONIKA;GRALA;29-11-1992;25-06-2019;480062824554
8739;ILLIA;BORATYNSKI;30-03-2000;25-06-2017;290101531726
8740;LECH;KOLINSKI;26-09-1991;04-12-2019;651032073500
8741;OLEKSII;TRZASKOWSKI;23-05-1965;28-01-2019;573020972623
8742;DANIEL;STOJEK;21-07-1973;01-12-2017;582070615944
8743;DMYTRO;KADZIELA;13-12-1984;10-04-2019;785121595161
8744;JOACHIM;KATARZYNSKI;22-05-1969;02-09-2019;571122269246
8745;MARZANNA;MACZYNSKA;28-09-1957;06-08-2017;305052551383
8746;ROZA;SZCZODROWSKA;16-10-2003;17-01-2018;399102838778
8747;MICHAL;WOLNY;13-09-2000;06-10-2016;999052845603
8748;GABRIELA;LANGOWSKA;03-04-1981;04-12-2016;272042859759
8749;TOMASZ;ZIOBRO;04-01-1963;11-01-2019;777033125554
8750;ALIAKSANDR;KOWOL;27-11-2000;17-12-2018;457052950955
8751;WIOLETA;PALUSZKIEWICZ;26-12-1986;09-06-2016;382123131054
8752;BARTOSZ;PACOCHA;18-01-2005;03-06-2018;153062393754
8753;KAZIMIERZ;WYRWAS;07-01-1991;06-03-2016;594073015021
8754;KATERYNA;CHODKIEWICZ;20-08-1955;06-05-2017;402011908621
8755;BRONISLAWA;NEJMAN;12-11-2004;16-06-2019;484112035741
8756;PAWEL;ROSTEK;02-03-1974;03-10-2018;503041519533
8757;ALAN;SKORUPA;12-12-1956;19-08-2019;789090706343
8758;TOMASZ;KARASINSKI;28-04-1953;23-10-2019;173052464722
8759;MARLENA;MROWIEC;15-12-1997;08-12-2016;686112321767
8760;BERNARD;SUSKI;30-01-1990;25-11-2017;176083176372
8761;OSKAR;WYLEGALA;03-12-1995;24-02-2019;874050691837
8762;ILLIA;GRAJEK;08-01-1954;29-04-2016;301042807014
8763;OLHA;SWIRSKA;13-04-1971;22-03-2016;466050181001
8764;KRYSTIAN;SZMURLO;04-08-1987;20-03-2017;801110759623
8765;OLIWIER;WARSZAWSKI;21-04-1958;19-12-2016;854012977946
8766;MAGDALENA;BIJAK;06-08-1966;08-10-2017;886100638448
8767;ERYK;GROT;27-03-1988;04-12-2018;492081459775
8768;REMIGIUSZ;SZYDELKO;28-02-1974;22-06-2016;396102760388
8769;PAULA;KLUSEK;08-02-1975;03-11-2018;300120846501
8770;ZANETA;PAZDAN;07-01-1966;21-01-2019;882090659845
8771;STANISLAWA;SZYMCZYK;18-04-1986;11-11-2018;872090154055
8772;RUSLAN;SOPEL;25-10-1981;03-10-2018;795081046702
8773;DIANA;MLYNEK;07-11-1972;20-02-2016;357092405931
8774;LECH;BAKUN;30-10-1974;06-08-2019;400072572728
8775;JANINA;BRANDYS;02-10-1979;12-05-2018;591082562938
8776;MARCELINA;CAPUTA;10-02-2002;10-06-2019;797060710983
8777;KRYSTYNA;WOLAN;23-09-1964;08-01-2018;286052864003
8778;MARZENA;ZIOBROWSKA;09-02-1986;15-08-2018;181100855770
8779;IHOR;KALEMBA;28-05-1985;27-10-2018;692101642959
8780;BRONISLAW;MALESZEWSKI;08-09-2001;29-04-2018;363061435497
8781;YEVHENII;PECYNA;14-06-1967;21-07-2019;664110604119
8782;EDWARD;ZIEMBICKI;22-06-1958;18-07-2017;281032222745
8783;JUSTYNA;MARCOL;02-04-1981;08-03-2018;765040459508
8784;KALINA;LINEK;15-12-1958;26-07-2016;877072652944
8785;BOGUSLAWA;SWIETLICKA;23-07-1961;06-05-2016;672022277094
8786;ARTUR;RYNDAK;28-08-1993;01-10-2019;271082060266
8787;WLADYSLAW;ZELAZOWSKI;19-05-1986;03-08-2019;203100375455
8788;ALEX;PRZYBYLO;05-12-1990;20-09-2018;167070381681
8789;JAN;SMYCZEK;03-11-1978;20-09-2019;900072876391
8790;NATALIIA;KURKOWSKA;05-09-2000;03-04-2017;579121666588
8791;ADAM;KUCHAREK;05-01-1979;18-10-2017;484040234796
8792;LESLAW;PRZYBYLO;09-11-1958;11-04-2017;179113013864
8793;IZABELA;SMOLINSKA;13-06-1989;14-08-2017;953022809543
8794;KAZIMIERZ;PRZYGODA;09-10-1959;07-11-2018;175031266953
8795;SEWERYN;POLTORAK;06-08-1999;10-06-2016;367092349560
8796;JUSTYNA;KAZIMIERCZUK;30-10-1988;28-05-2016;972011864233
8797;IZABELLA;MYSLINSKA;13-07-2005;01-10-2016;851063051910
8798;MACIEJ;JAKUBAS;19-03-1951;01-01-2020;867082923515
8799;TYMON;ROGUSKI;30-03-1996;31-01-2016;855112032329
8800;MARZANNA;SUSKA;26-11-1967;20-09-2019;482021777735
8801;JOACHIM;KURZAWA;02-07-1988;25-02-2017;402051813932
8802;SABINA;NALECZ;27-12-1986;31-07-2016;790060317347
8803;TETIANA;GRABAREK;08-04-2001;15-05-2018;388072187984
8804;MIECZYSLAWA;GLINIECKA;25-12-1955;09-11-2018;952050603261
8805;KAJETAN;WOZNICA;24-09-1952;04-09-2019;203092412220
8806;DMYTRO;IGNATOWICZ;16-05-1979;19-09-2016;372082920968
8807;MAREK;WOLSZCZAK;25-08-1972;07-01-2018;480122124478
8808;MARYNA;CABALA;06-03-1997;12-08-2017;950101073711
8809;NATAN;SZYCH;06-03-1982;11-09-2017;870042879043
8810;JERZY;WOS;05-09-1959;13-05-2017;778030847206
8811;MARCEL;GRZESKIEWICZ;02-09-1983;31-03-2018;470122613030
8812;BERNADETA;BALCER;30-08-2000;13-03-2016;154030530306
8813;VALERII;BAJKOWSKI;11-09-2000;30-01-2017;475041938101
8814;ZENON;BEREDA;07-03-2004;15-10-2016;963091501367
8815;ELIZA;HYZY;07-09-1980;08-11-2016;272080892614
8816;BERNARD;TRZOP;23-10-1988;29-12-2016;470071855162
8817;NAZAR;MOS;16-04-1971;24-05-2018;395012192543
8818;HONORATA;LUPINSKA;16-06-1973;23-04-2016;481041529729
8819;MARZENA;LYSZCZARZ;08-04-1981;22-07-2018;870052587682
8820;EUGENIUSZ;BAKALARSKI;17-10-1985;22-12-2016;956012778200
8821;ALIAKSANDR;STASIUK;18-03-1977;27-07-2016;274060833859
8822;ROKSANA;SEIDEL;29-04-1982;01-02-2017;202062560289
8823;SEWERYN;DUDZIAK;15-01-1975;30-12-2019;858021402344
8824;BRONISLAW;GIERA;28-12-2004;12-06-2019;701100441032
8825;LUDWIK;GLINKA;30-12-1984;02-04-2016;270032775662
8826;LUKASZ;VASYLIEV;16-04-1995;15-10-2016;495122298939
8827;EMILIA;SURMACZ;27-11-1967;17-11-2016;454022807987
8828;EMIL;WOJTALA;22-10-1971;19-02-2019;371100160629
8829;MARIOLA;KOROLCZUK;17-10-1970;29-11-2018;998061735618
8830;BOGUSLAWA;BRODOWSKA;25-01-1960;11-11-2019;856110800097
8831;HELENA;KOLODYNSKA;16-12-1975;13-07-2018;756101162496
8832;KAJETAN;WEJMAN;19-01-1981;21-12-2017;262070731517
8833;GABRIEL;DZIERZANOWSKI;07-10-2004;11-07-2019;975011710754
8834;BARTOSZ;ORZECHOWSKI;06-08-1962;27-05-2017;268032700312
8835;LUCJA;BLACHA;23-09-1988;04-04-2017;792102627548
8836;BARTLOMIEJ;STANIEK;21-03-1967;27-04-2019;294040925068
8837;LENA;JEZIOROWSKA;26-01-1970;07-03-2019;298112771522
8838;DANIEL;TOKARCZYK;30-06-1994;18-10-2016;650021912669
8839;AGATA;KAWKA;29-11-1986;18-12-2016;399100109531
8840;ANASTASIIA;KOSZALKA;14-09-1983;27-08-2017;453100160337
8841;ALIAKSANDR;PYZIK;05-02-2002;13-02-2016;690041597811
8842;STEFAN;PAZIK;07-07-2005;01-10-2019;293101020577
8843;NATALIA;WOJTYSIAK;18-04-1955;23-03-2017;992041453651
8844;ROMAN;CZUBINSKI;02-08-1978;12-01-2017;669071501515
8845;JOZEF;BALCERAK;26-04-2005;19-09-2018;152031976311
8846;BOGUMILA;KWOLEK;03-03-1954;24-01-2017;403012150664
8847;BOGDAN;SKULSKI;04-12-1979;19-12-2017;174121461327
8848;DANIEL;HARASIMOWICZ;10-07-1959;28-04-2017;978012572073
8849;JUSTYNA;MNICH;03-12-1961;24-03-2019;101120563363
8850;LUCJAN;STANEK;12-12-2006;18-07-2017;792071934063
8851;DANUTA;KUCA;22-12-1950;21-01-2019;185102331452
8852;STEFAN;KOTAS;03-02-1979;22-06-2019;878091113886
8853;ZBIGNIEW;CWIEK;27-02-1983;30-05-2019;969041160873
8854;ELWIRA;TOBOLA;07-08-1960;06-01-2018;962042614537
8855;JAN;SZCZECINA;26-03-1951;25-05-2018;790102880226
8856;JOANNA;SZEWCZUK;27-02-2005;07-05-2018;103123066845
8857;WIOLETTA;BOBOWSKA;14-10-2001;04-09-2019;184041402582
8858;HALINA;KARBOWNICZEK;03-07-1982;10-10-2018;788081292236
8859;DAWID;ZUB;23-09-1999;02-08-2016;690062293491
8860;OLIWIA;NEDZA;01-02-1950;04-03-2017;257030680557
8861;MIKOLAJ;WIDOMSKI;30-08-1994;21-06-2016;387092988526
8862;ANTON;FRANCUZ;21-01-1960;14-07-2016;187100422172
8863;KAJETAN;CISLO;30-12-1980;29-11-2018;187120947426
8864;TAMARA;BRZOSTEK;15-04-1983;02-10-2017;369080638521
8865;GENOWEFA;MOCHOCKA;13-02-1994;19-12-2016;493011512863
8866;SARA;FRYC;03-04-1969;16-12-2016;170113054532
8867;TOBIASZ;GIL;11-05-1984;03-08-2019;994040131496
8868;LECH;PRZYBYSZ;24-12-1986;30-03-2018;359042210090
8869;OLIVIER;KANDZIORA;21-03-1956;10-05-2017;668053097010
8870;KINGA;MAKAR;08-02-1995;22-05-2016;155011204050
8871;IVAN;CHALUPKA;04-09-1967;13-03-2019;404031650084
8872;NAZAR;SWIECZKOWSKI;15-11-1985;22-09-2019;691071837852
8873;ALFRED;FUDALA;23-12-1955;14-05-2019;184031670122
8874;STANISLAV;BIS;07-07-1974;20-05-2019;206050156459
8875;ILONA;BALUT;26-07-1981;23-06-2016;696111385155
8876;OLIWIA;BEREZA;18-12-1951;01-11-2017;260071846822
8877;CECYLIA;MIKOLAJCZAK;30-06-1960;17-05-2017;294040953956
8878;FABIAN;KONOPKO;31-07-1981;27-11-2019;455042315263
8879;ALIAKSANDR;SZKUTNIK;25-02-1970;31-08-2016;181050706202
8880;MAKSYM;PILIPCZUK;11-11-1999;12-04-2017;564092939866
8881;LUCJA;SOBCZAK;07-02-1957;14-08-2018;551071127716
8882;GABRIELA;WENCEL;19-07-2004;30-01-2019;165010602854
8883;MARTA;KABAT;30-06-1979;17-09-2018;791102233115
8884;IZABELA;KONSEK;12-05-1996;14-01-2018;777093054453
8885;DARIUSZ;MAKOWSKI;02-06-2002;19-08-2016;183060309094
8886;ADRIAN;WILAMOWSKI;08-10-1954;05-08-2016;575082970858
8887;BOLESLAW;KUTA;25-10-1971;01-11-2016;189101547029
8888;ZOFIA;BALCER;10-11-1990;25-08-2019;499030202943
8889;DANUTA;PUZIO;14-04-2002;07-11-2018;358102206969
8890;KAZIMIERA;PEKALSKA;15-02-1950;13-09-2019;889080949534
8891;WALDEMAR;STEC;22-01-1967;07-06-2019;886082459366
8892;PAWEL;JASZCZUR;05-11-1959;15-04-2019;891051519475
8893;ALINA;CYGANEK;24-11-1961;14-04-2018;255012172944
8894;KONRAD;HYJEK;11-09-1980;30-10-2018;467081384523
8895;MYKHAILO;FAFARA;07-06-1957;27-09-2018;652071752768
8896;EDWARD;LASZCZAK;16-01-1959;27-04-2018;384090493254
8897;ALEX;LADA;14-09-1965;24-02-2018;199042177085
8898;LESZEK;GUNIA;28-05-1960;06-09-2017;769112502422
8899;OLEKSII;SZYMCZAK;08-08-1964;07-09-2018;594072288888
8900;BERNARD;LISOWSKI;03-10-1963;13-01-2018;499030277721
8901;LENA;JEDRZEJOWSKA;08-10-1963;11-12-2016;753112762794
8902;ZENON;CZERWIEC;01-01-1990;30-12-2016;500071854832
8903;ALINA;SIEKIERSKA;27-11-1969;12-01-2018;774100842255
8904;MALGORZATA;BALA;11-06-1994;28-09-2017;503051202470
8905;LECH;BRODACKI;25-08-1992;30-08-2018;781121524487
8906;MICHAL;DENISIUK;11-12-1975;08-12-2016;977091421360
8907;AGATA;POZNANSKA;09-07-1964;19-02-2018;671120577440
8908;NADIA;MUSIALIK;10-09-1989;30-07-2016;405110844438
8909;HUBERT;BOIKO;18-02-1987;08-11-2016;660080939855
8910;EDWARD;CZARNIECKI;08-08-1962;03-04-2017;291113016152
8911;MAREK;KLIMEK;23-09-1987;16-02-2018;958062373950
8912;MATYLDA;BOGACKA;01-08-1954;20-06-2018;654021764205
8913;ANDRZEJ;GORAK;28-06-1986;01-03-2018;480032359938
8914;KRYSTIAN;PYCH;03-12-1989;24-05-2019;463010455646
8915;ALIAKSANDR;OKONSKI;24-03-1957;17-08-2017;289031301109
8916;DAGMARA;ZABICKA;26-04-1997;03-03-2018;455011380411
8917;MICHAL;MYSZOR;21-02-1977;04-04-2016;294082530965
8918;JANINA;WARZOCHA;31-07-1986;06-11-2019;580081564907
8919;LENA;STUPAK;08-01-1979;07-09-2017;891061638512
8920;WIOLETA;TRZCINSKA;24-02-1960;29-11-2016;593050481418
8921;PATRYK;MRZYGLOD;06-02-1970;17-08-2016;389061509605
8922;ALFRED;SOBOL;10-10-2003;25-10-2017;263091225180
8923;IZABELLA;DRABEK;18-10-1966;18-10-2016;693082794438
8924;IVAN;GOLAN;12-06-1964;28-08-2018;983072292717
8925;DAWID;PIETRAS;25-04-1965;18-11-2018;969021108357
8926;ERYK;WYSOCZANSKI;23-01-2001;09-09-2017;269111111187
8927;EMIL;STASZAK;01-11-1962;08-05-2017;560122028422
8928;DANUTA;DRABEK;18-12-1977;14-06-2017;684072048824
8929;OLEKSANDRA;OKON;25-07-1950;28-04-2019;367120238690
8930;SLAWOMIR;GALAS;25-05-1951;01-02-2017;364041042652
8931;VALERII;ROLA;20-02-2006;15-12-2018;254070300472
8932;BARTOSZ;GORA;03-11-1975;28-11-2016;257011766801
8933;EDMUND;BARTOSIAK;23-09-1952;27-04-2019;573061590476
8934;OLIVIER;KAZANOWSKI;09-03-1953;30-09-2016;864081187177
8935;KINGA;KORYCKA;04-11-2006;05-12-2019;863091454471
8936;DARIUSZ;MAJCZAK;22-11-1976;24-02-2019;188022159090
8937;CELINA;SZEWCZAK;18-09-2003;08-02-2016;103101926191
8938;CZESLAW;SZUMSKI;09-01-1979;30-03-2017;976051290789
8939;ANDRII;KEMPA;30-12-1988;13-05-2016;770070692098
8940;SOFIIA;KORNATOWSKA;30-11-1995;27-10-2017;886021000771
8941;OLIWIA;WIRKUS;11-03-2000;05-01-2018;375012287520
8942;PIOTR;SZALA;16-12-1998;12-12-2019;366013021678
8943;JULIAN;BYRA;03-04-1981;07-08-2017;471010970757
8944;JAGODA;BOGUSLAWSKA;01-05-1952;16-11-2017;599080254661
8945;RENATA;LIZON;23-04-1990;15-03-2019;282082959801
8946;IRENA;STANECKA;22-03-1993;03-10-2018;400080877759
8947;AGNIESZKA;RUTKOWSKA;02-01-1986;16-12-2018;758050115931
8948;JULIAN;WOJTASZEK;20-02-1969;23-07-2019;672070272143
8949;WIESLAW;STACHERA;31-05-1980;10-07-2016;890040898468
8950;JACEK;KAPALA;09-03-1996;01-06-2016;476121877323
8951;BOHDAN;OBRZUT;18-10-1991;22-07-2019;150121089941
8952;BOGUSLAW;LUKAWSKI;28-10-1981;13-07-2017;881061601981
8953;KLAUDIA;PAZIO;22-12-1994;09-02-2017;486122646811
8954;STEFANIA;OLESZCZUK;07-04-1979;13-01-2019;156112776625
8955;MARTA;MIGDALSKA;26-04-1978;22-02-2019;376101951357
8956;TOBIASZ;PIECZYKOLAN;12-03-1970;17-10-2019;470071642669
8957;OLEKSANDRA;KOZINA;23-04-1952;10-11-2018;764092720199
8958;SERHII;SOLTYSIAK;19-01-1997;12-01-2016;169022430174
8959;EDYTA;IWANEK;18-06-1963;17-03-2016;757021587108
8960;DZMITRY;BIEGAJ;29-10-1975;26-04-2019;983120518309
8961;CZESLAWA;BARTOSIEWICZ;25-08-1956;08-10-2017;560092085093
8962;IVAN;RUSNAK;10-05-1984;20-01-2017;654092158646
8963;MILOSZ;GIERA;01-09-1998;24-07-2018;398110334051
8964;ARLETA;JACH;18-04-1983;18-06-2017;884021575667
8965;ROMAN;OLKIEWICZ;23-05-1971;18-03-2018;200122120707
8966;DOMINIK;RYBINSKI;15-02-1972;02-10-2016;568021764058
8967;TYMOTEUSZ;KOTYNIA;28-12-2000;27-05-2016;757072182622
8968;GRZEGORZ;GRYGO;11-03-1986;22-08-2017;798120865300
8969;SLAWOMIR;SZABLA;12-07-1986;14-01-2016;502111440222
8970;PAULINA;CZERSKA;06-02-1979;11-11-2016;774071982046
8971;ANDREI;MIGDAL;04-01-1988;02-01-2018;384123162063
8972;OSKAR;IWANOWICZ;03-03-1984;18-03-2017;657042377504
8973;BORYS;SOPEL;01-02-1954;07-01-2018;177091244337
8974;JACEK;SKUBISZ;26-10-1975;11-02-2018;697092637210
8975;MAGDALENA;LUKOWICZ;18-02-1964;19-06-2018;394031485224
8976;SVITLANA;GOLISZEWSKA;04-03-1995;12-06-2019;690101297544
8977;JANUSZ;JANKOWICZ;07-05-1994;13-08-2019;693101554319
8978;MACIEJ;POWIERZA;19-04-1961;20-02-2018;191112033904
8979;ILONA;PILICHOWSKA;06-11-1998;11-11-2019;394122417297
8980;KATERYNA;KOZIK;08-03-1977;31-01-2017;897021977829
8981;MALGORZATA;CZERWINSKA;25-03-2003;23-03-2017;994102512676
8982;ELIZA;PROTSENKO;31-12-1962;30-08-2016;692030363914
8983;MARYNA;WITCZAK;13-02-1951;12-09-2017;275021399786
8984;KHRYSTYNA;ZIETARA;04-04-1987;24-08-2019;672021689544
8985;OSKAR;KALISZEWSKI;18-09-1960;15-08-2017;264022623752
8986;IVANNA;GAPINSKA;25-05-1978;02-04-2018;867062939004
8987;DAWID;MAZURKIEWICZ;28-12-1971;20-06-2017;951091363518
8988;YEVHENII;MUC;13-04-1998;01-03-2017;279041387199
8989;WERONIKA;WIELEBA;05-06-1959;08-01-2016;371032352935
8990;EDYTA;RYTEL;07-01-1964;14-02-2019;769072458168
8991;DOMINIKA;OLIINYK;17-03-2004;15-08-2016;568022456521
8992;ADRIANA;WOJNO;08-04-1963;30-06-2019;969031497421
8993;ALFRED;NIEWIAROWSKI;13-01-1989;21-08-2017;368052915295
8994;JERZY;CIESLAR;01-01-1985;20-02-2018;281032293011
8995;VALERII;POLKOWSKI;14-12-1999;27-07-2019;375012079038
8996;ANDREI;LOBODZINSKI;28-02-1964;15-06-2017;275082281730
8997;IHOR;SZOLTYSEK;03-10-1991;22-12-2017;994122613678
8998;KONRAD;SMOLKA;13-09-1986;22-11-2019;604090965400
8999;MILOSZ;SKORUPSKI;05-05-2001;01-10-2019;981091142091
9000;WLADYSLAWA;ZALECKA;24-09-2003;30-12-2016;557040275329
9001;HALINA;WILK;18-07-2003;30-03-2017;368042293455
9002;ZDZISLAW;SOSIN;12-07-1965;20-03-2017;662012136678
9003;RUSLAN;MOL;26-05-1997;11-06-2017;956100721030
